,loss,fbeta_score_K,val_loss,val_fbeta_score_K,lr
0,0.21551299095153809,0.6375343799591064,0.3084501326084137,0.5672994256019592,9.999999747378752e-05
1,0.18003533780574799,0.6927069425582886,0.28928443789482117,0.5621744990348816,9.999999747378752e-05
2,0.1645379513502121,0.7209432721138,0.2024078071117401,0.668965756893158,9.999999747378752e-05
3,0.1555757224559784,0.7368115186691284,0.1725829839706421,0.7035985589027405,9.999999747378752e-05
4,0.14800018072128296,0.7495750784873962,0.16236314177513123,0.7390996813774109,9.999999747378752e-05
5,0.14446857571601868,0.7552162408828735,0.15085369348526,0.7600555419921875,9.999999747378752e-05
6,0.14092324674129486,0.7619701623916626,0.14399884641170502,0.7701806426048279,9.999999747378752e-05
7,0.1382300704717636,0.7669121026992798,0.13467614352703094,0.7778947949409485,9.999999747378752e-05
8,0.13515044748783112,0.7715375423431396,0.1448877900838852,0.7805085778236389,9.999999747378752e-05
9,0.13289697468280792,0.7754864692687988,0.13138914108276367,0.7859649658203125,9.999999747378752e-05
10,0.13088290393352509,0.7791566252708435,0.13276860117912292,0.7695341110229492,9.999999747378752e-05
11,0.12892474234104156,0.7824075818061829,0.15201300382614136,0.7343988418579102,9.999999747378752e-05
12,0.12715661525726318,0.7852097153663635,0.12703777849674225,0.7894955277442932,9.999999747378752e-05
13,0.12593230605125427,0.7878515720367432,0.12631063163280487,0.7870650291442871,9.999999747378752e-05
14,0.12360087037086487,0.7912613153457642,0.12640579044818878,0.8024934530258179,9.999999747378752e-05
15,0.1222795769572258,0.79433274269104,0.12050032615661621,0.8042991757392883,9.999999747378752e-05
16,0.12086004763841629,0.796481728553772,0.1150289922952652,0.8076263070106506,9.999999747378752e-05
17,0.12018925696611404,0.7979020476341248,0.12395687401294708,0.7944696545600891,9.999999747378752e-05
18,0.11848580092191696,0.8003283739089966,0.11931261420249939,0.8042290806770325,9.999999747378752e-05
19,0.11791504174470901,0.8015012145042419,0.1641048640012741,0.7338358759880066,9.999999747378752e-05
20,0.11728303879499435,0.8023104071617126,0.13000009953975677,0.8106147050857544,9.999999747378752e-05
21,0.11612748354673386,0.8044748306274414,0.11172761023044586,0.8047224283218384,9.999999747378752e-05
22,0.11476636677980423,0.8067925572395325,0.13812050223350525,0.7816696166992188,9.999999747378752e-05
23,0.1141447126865387,0.8084573149681091,0.11486678570508957,0.8066336512565613,9.999999747378752e-05
24,0.11390642821788788,0.8077691793441772,0.11001034826040268,0.8171972632408142,9.999999747378752e-05
25,0.1130608320236206,0.8100128173828125,0.11915045976638794,0.8250685930252075,9.999999747378752e-05
26,0.11243156343698502,0.810502827167511,0.11045396327972412,0.8212741017341614,9.999999747378752e-05
27,0.11168312281370163,0.8124417662620544,0.10811123251914978,0.8241667151451111,9.999999747378752e-05
28,0.11131734400987625,0.8124334812164307,0.11275260895490646,0.823576807975769,9.999999747378752e-05
29,0.1103600263595581,0.8142101168632507,0.10856893658638,0.8274306654930115,9.999999747378752e-05
